date,workerid,amount
Wed Apr 17 10:43:39 PDT 2019,A33H05UWWPZDGA,0.4
Thu Apr 18 06:43:37 PDT 2019,A2T79473SWZ0L6,0.4
Sun Apr 21 19:15:13 PDT 2019,A12R4UCDPSXGHH,0.4
Sat Apr 27 19:39:07 PDT 2019,A2C325ZSTC464I,0.4
Sat Apr 27 21:37:19 PDT 2019,A1EMHC5WK14GRU,0.4
Wed May 01 15:12:48 PDT 2019,A104JVDCY72Q0F,0.4
Mon May 06 11:51:20 PDT 2019,A10K3DKAT3HYEG,0.4
Tue May 07 14:07:01 PDT 2019,AW89K4A3HYLN5,0.4
Thu May 16 02:06:33 PDT 2019,A1KF20H5HHIZHU,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
