date,workerid,amount
Thu Mar 14 10:51:02 PDT 2019,A1QYAH262SJFG7,0.4
Thu Mar 14 16:34:44 PDT 2019,A1564B7USSTXZ4,0.4
Thu Mar 14 17:52:35 PDT 2019,A2LX2Z339BEV67,0.4
Thu Mar 14 23:39:54 PDT 2019,A3VZA2YUYAOE0K,0.4
Fri Mar 15 02:52:44 PDT 2019,A2DW47AFPJWXAM,0.4
Sat Mar 16 00:14:49 PDT 2019,A2OD4LJKPZDL2J,0.4
Sat Mar 16 23:05:04 PDT 2019,A1BUWYES83CDZR,0.4
Sun Mar 17 08:09:09 PDT 2019,AKFD0LGMTUYHC,0.4
Mon Mar 18 00:01:21 PDT 2019,A1FJ60BO0MA3XV,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
