date,workerid,amount
Thu Mar 14 10:13:45 PDT 2019,A118K7O0JULP23,0.4
Thu Mar 14 20:48:02 PDT 2019,A35Z81OG580PL8,0.4
Thu Mar 14 20:48:10 PDT 2019,A304S6RPVBSZRV,0.4
Thu Mar 14 22:07:57 PDT 2019,A3NKBO793Y9M8O,0.4
Fri Mar 15 02:51:25 PDT 2019,AODEMLZW7K1A8,0.4
Fri Mar 15 13:00:30 PDT 2019,A1M5ERMSSSBQYP,0.4
Sat Mar 16 00:10:16 PDT 2019,A31UVMRUFGGJ12,0.4
Sun Mar 17 17:29:49 PDT 2019,A2N3N96WPWDU5B,0.4
Mon Mar 18 06:32:17 PDT 2019,A2WL0SX0RJPGKF,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
