date,workerid,amount
Thu Mar 14 10:19:23 PDT 2019,A2MQQ8MU5BYFU3,0.4
Thu Mar 14 11:27:14 PDT 2019,A13RY4SHS2TIN5,0.4
Thu Mar 14 20:50:24 PDT 2019,A1Z0WPKCBBHDPU,0.4
Fri Mar 15 00:48:45 PDT 2019,A2PAA0J2BTUYAG,0.4
Fri Mar 15 02:47:57 PDT 2019,A2Q4ILF5IEPAE3,0.4
Fri Mar 15 02:49:14 PDT 2019,A264EBGUV70XK9,0.4
Fri Mar 15 02:51:09 PDT 2019,A31J4TQIDERVVE,0.4
Fri Mar 15 02:51:34 PDT 2019,A2NPUPP06POEJ0,0.4
Fri Mar 15 13:00:30 PDT 2019,A2880Y23V0UITQ,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
