date,workerid,amount
Thu Mar 14 10:05:02 PDT 2019,A3652XF7H5HK4I,0.4
Thu Mar 14 10:05:38 PDT 2019,A2X823PACMMOKP,0.4
Fri Mar 15 02:47:42 PDT 2019,A3QI1RV4HQ9MOC,0.4
Fri Mar 15 02:52:09 PDT 2019,AGYU1N4MKSK04,0.4
Sat Mar 16 04:23:56 PDT 2019,ATTGD1M94GFR,0.4
Sat Mar 16 12:11:48 PDT 2019,A1BF1W2XN5BWFQ,0.4
Sat Mar 16 19:24:30 PDT 2019,A2WZ5KXP1155F2,0.4
Sun Mar 17 21:32:55 PDT 2019,A3VFNAB7V9J53T,0.4
Mon Mar 18 00:55:03 PDT 2019,A3G5ZPURJ0XCBG,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
