date,workerid,amount
Thu Mar 14 10:27:40 PDT 2019,A1CHC8M7CWC254,0.4
Fri Mar 15 02:44:30 PDT 2019,A3C2PSZEKN8OWD,0.4
Fri Mar 15 02:45:50 PDT 2019,A3HKZTDVORNEZ,0.4
Fri Mar 15 06:05:24 PDT 2019,A1U3EQAPRGEQW5,0.4
Fri Mar 15 22:57:46 PDT 2019,A1U3UUELW55W65,0.4
Mon Mar 18 00:06:45 PDT 2019,A119NKB45VOGE5,0.4
Mon Mar 18 02:34:20 PDT 2019,A17CX2YUKMLGWM,0.4
Mon Mar 18 07:27:55 PDT 2019,A3E5NMR71GICX1,0.4
Mon Mar 18 23:18:41 PDT 2019,A14XGLV5TR4GPF,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
