date,workerid,amount
Sat May 18 10:26:44 PDT 2019,A2IY0J2MOTEJJB,0.4
Mon May 20 04:49:21 PDT 2019,ACBWXQ7XU65FI,0.4
Mon May 20 08:55:30 PDT 2019,A3V4JTIC3WVT6H,0.4
Wed May 22 01:55:52 PDT 2019,A2WLTCOE3ZMTJA,0.4
Thu May 23 12:35:07 PDT 2019,A10G2TNHUHHUX9,0.4
Sun May 26 22:26:00 PDT 2019,A2SXLDPQC1DH9W,0.4
Mon May 27 18:46:06 PDT 2019,A2336CADV1GENO,0.4
Tue May 28 08:40:23 PDT 2019,A2QK8RVR2L50F,0.4
,total paid to workers:,=SUM(c2:c9)
,40% paid to Amazon:,=.4*c10
,total:,=SUM(c10:c11
