date,workerid,amount
Sat May 18 09:55:46 PDT 2019,A1N53V41FMCR7Q,0.4
Sun May 19 07:40:01 PDT 2019,A3ECEPG82MKCQ7,0.4
Mon May 20 16:26:59 PDT 2019,A1WUWB3JNR7G5Z,0.4
Tue May 21 07:11:34 PDT 2019,AWJKSPG8RWZF4,0.4
Fri May 24 19:50:20 PDT 2019,A2OHYDSEVMXWIL,0.4
Tue May 28 10:03:02 PDT 2019,AL5Z2NJTCH427,0.4
Tue May 28 12:24:39 PDT 2019,AQI3KG7QYO8WQ,0.4
Tue May 28 13:22:32 PDT 2019,A285JPIPC820J3,0.4
Thu May 30 11:53:19 PDT 2019,AF6FCKF2G9LVI,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
