date,workerid,amount
Thu Mar 14 20:43:48 PDT 2019,A22UTVPLLXJKLT,0.4
Fri Mar 15 02:50:48 PDT 2019,A3PT15XRN1X8VE,0.4
Fri Mar 15 03:06:52 PDT 2019,A2911GRDDTKVUG,0.4
Fri Mar 15 23:02:58 PDT 2019,A1JLHMKBGSRROO,0.4
Sat Mar 16 07:14:41 PDT 2019,A1LTK888EI2YKQ,0.4
Sun Mar 17 21:42:43 PDT 2019,A2FJ8YQ6VHGD2L,0.4
Mon Mar 18 05:25:17 PDT 2019,ALUZ0IPYGYORG,0.4
Mon Mar 18 15:19:00 PDT 2019,A3DGVOIDBJUHKX,0.4
Mon Mar 18 15:21:17 PDT 2019,A2EXL1B610LP72,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
