date,workerid,amount
Sat May 18 09:51:49 PDT 2019,ACBK30I7R42NI,0.4
Sat May 18 22:36:37 PDT 2019,ATTGD1M94GFR,0.4
Sun May 19 11:29:28 PDT 2019,A2OGF317RQ2GJX,0.4
Sun May 19 23:02:02 PDT 2019,A3SH03V6P0B7WX,0.4
Tue May 21 20:14:09 PDT 2019,A3CTYQP051OLNU,0.4
Fri May 24 16:07:44 PDT 2019,AT0ZDYO3A510P,0.4
Sun May 26 21:27:34 PDT 2019,AL1VPB5GBYXFK,0.4
Mon May 27 09:50:29 PDT 2019,A1U9S8YI7CKIR4,0.4
Tue May 28 03:29:08 PDT 2019,A2FLVM6BC9CMFP,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
