date,workerid,amount
Fri Mar 15 02:47:09 PDT 2019,A2AMYX1J96G2JG,0.4
Fri Mar 15 02:53:00 PDT 2019,A1TE5CML1V34WP,0.4
Fri Mar 15 02:53:08 PDT 2019,A2GTY8GLAYN9BU,0.4
Fri Mar 15 23:00:34 PDT 2019,A33N5G1TN4ZRKA,0.4
Sat Mar 16 00:16:11 PDT 2019,A1J8LGEF670RMA,0.4
Sun Mar 17 08:27:46 PDT 2019,A32YBGGN1LE21M,0.4
Mon Mar 18 22:27:33 PDT 2019,A1ZMAJ9P7P4DEN,0.4
Mon Mar 18 22:50:16 PDT 2019,A2GU626VQD0OJ9,0.4
Tue Mar 19 06:16:57 PDT 2019,A3DJS34KZ82FWT,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
