date,workerid,amount
Thu Mar 14 10:15:50 PDT 2019,A1MNVFRIMBY6SI,0.4
Thu Mar 14 10:19:54 PDT 2019,A3KJLFLYW65ULO,0.4
Thu Mar 14 15:43:42 PDT 2019,A232FA0BG0A03O,0.4
Fri Mar 15 02:43:58 PDT 2019,A16MSUA16BXLX2,0.4
Fri Mar 15 02:46:02 PDT 2019,AOZ5HHRV4LTJF,0.4
Fri Mar 15 02:49:04 PDT 2019,A1TQ7UQSSQP7BD,0.4
Fri Mar 15 02:49:08 PDT 2019,A20SMUCY0FQA7Z,0.4
Fri Mar 15 22:01:58 PDT 2019,A1X0IC6CG46MYX,0.4
Fri Mar 15 22:48:22 PDT 2019,ASZ56AVQ9MQUK,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
