workerid,OS,screenH,screenW,Browser
0,Mac,1080,1920,Safari
1,iPhone/iPod,667,375,Safari
2,Mac,1080,1920,Chrome
3,Mac,800,1280,Chrome
4,Windows,768,1366,Chrome
5,Windows,800,1280,Chrome
