date,workerid,amount
Sat May 18 10:03:56 PDT 2019,A33X67R7AZ4U2R,0.4
Sat May 18 14:02:46 PDT 2019,A1OC9TAY4UAPW0,0.4
Sun May 19 04:26:13 PDT 2019,AM0QVBV8L6QCJ,0.4
Tue May 21 15:11:03 PDT 2019,A1SKHJKLKMCPWF,0.4
Thu May 23 13:15:56 PDT 2019,ARJ5MW11EFCR8,0.4
Thu May 23 13:33:55 PDT 2019,A3TAOZP2697GHV,0.4
Fri May 24 23:47:16 PDT 2019,A2ULONUOC5Y6DX,0.4
Sat May 25 06:46:36 PDT 2019,A2MHQ8JNQ4030A,0.4
Mon May 27 15:30:22 PDT 2019,A1I191A0UQLKM5,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
