date,workerid,amount
Thu Mar 14 10:48:42 PDT 2019,AOMTOP1Q9OUU2,0.4
Thu Mar 14 20:43:05 PDT 2019,ATEWATSZJIDBW,0.4
Fri Mar 15 02:43:13 PDT 2019,A2MTOSH583K270,0.4
Fri Mar 15 02:59:07 PDT 2019,ACU8RTAZQU1GP,0.4
Fri Mar 15 22:55:32 PDT 2019,A1FW7GH5HSMLMJ,0.4
Sun Mar 17 06:54:36 PDT 2019,A1PUM0AO1QIMOP,0.4
Mon Mar 18 09:40:05 PDT 2019,A1BI8AQFHKCVGU,0.4
Mon Mar 18 21:27:04 PDT 2019,AXBFJUI5IFJX2,0.4
Tue Mar 19 03:58:55 PDT 2019,AX2VR7850ON7L,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
