date,workerid,amount
Thu Mar 14 10:58:27 PDT 2019,A34MTPDGLRAV7K,0.4
Thu Mar 14 20:44:32 PDT 2019,ACRPGQAXICOOT,0.4
Thu Mar 14 20:46:03 PDT 2019,A94K1346DCTJ1,0.4
Fri Mar 15 02:46:29 PDT 2019,A2KH9SC6A8VQXZ,0.4
Fri Mar 15 02:46:34 PDT 2019,AK3DF1BXS8DSM,0.4
Fri Mar 15 02:48:58 PDT 2019,A9V3FN8FBJK0Z,0.4
Fri Mar 15 05:54:35 PDT 2019,A1CV8APDA7Y2PI,0.4
Fri Mar 15 08:46:59 PDT 2019,AR3F1XXK52YZH,0.4
Sat Mar 16 11:45:12 PDT 2019,A19RVLA4YJWRCP,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
