date,workerid,amount
Thu Mar 14 10:02:06 PDT 2019,A2JAMNGL6SDAHQ,0.4
Thu Mar 14 11:12:12 PDT 2019,A3W4WY7NDBCRQL,0.4
Thu Mar 14 17:31:53 PDT 2019,A2IV7635M2YYBE,0.4
Thu Mar 14 20:45:27 PDT 2019,A1SIKOXKREHIK4,0.4
Thu Mar 14 20:53:58 PDT 2019,AZ1CPF2NHT5QO,0.4
Thu Mar 14 22:27:37 PDT 2019,A44B0CBYW66XN,0.4
Fri Mar 15 01:15:47 PDT 2019,A3KYQT21GQY4X0,0.4
Fri Mar 15 01:56:26 PDT 2019,A3FO3LK5SW82E2,0.4
Fri Mar 15 02:39:38 PDT 2019,A2QEWJDXJ5RZCU,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
