date,workerid,amount
Sat May 18 14:50:33 PDT 2019,AM0Y3TP85XG4P,0.4
Sat May 18 14:54:28 PDT 2019,A1FG4W6AWDJ3E9,0.4
Sat May 18 15:06:03 PDT 2019,A2I3TVY0SHES3N,0.4
Sun May 19 00:53:09 PDT 2019,A10574JG71X7DB,0.4
Sun May 19 13:18:08 PDT 2019,APQY5SDX6PKE,0.4
Tue May 21 02:46:50 PDT 2019,A3OX2R9QQCDQ10,0.4
Wed May 22 15:27:25 PDT 2019,A2IV7635M2YYBE,0.4
Sun May 26 13:49:02 PDT 2019,A1PKRROYX6WSSE,0.4
Thu May 30 19:50:39 PDT 2019,A3NRHWQC1WHK6C,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
