date,workerid,amount
Wed Apr 24 08:45:31 PDT 2019,A1PZG6C6W9J2JB,0.4
Sun Apr 28 12:25:13 PDT 2019,A1TRMNVGRTGVEZ,0.4
Sat May 04 18:53:02 PDT 2019,A397J7KKVGNUYA,0.4
Mon May 06 19:28:57 PDT 2019,A3VP02KDUZIV0V,0.4
Fri May 10 12:45:27 PDT 2019,A2S2N0IL1UO8X4,0.4
Sat May 11 15:14:24 PDT 2019,A1HNIWB0V84UN8,0.4
Sun May 12 13:19:31 PDT 2019,A2GCMV02EJOET5,0.4
Thu May 16 02:07:13 PDT 2019,A1FVC0C9810BLS,0.4
,total paid to workers:,=SUM(c2:c9)
,40% paid to Amazon:,=.4*c10
,total:,=SUM(c10:c11
